# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab spades_16S_rRNA/spades_16S_rRNA.tab --viterbi /opt/linux/centos/7.x/x86_64/pkgs/ssu-align/0.1.1/share/ssu-align-0.1.1/ssu-align-0p1.cm spades_16S_rRNA.fasta
# date:       Mon Jan  7 23:03:26 2019
# num seqs:   801
# dbsize(Mb): 0.871186
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                                                                       target coord   query coord                         
#                                                                             ----------------------  ------------                         
# model name  target name                                                          start        stop  start   stop    bit sc   E-value  GC%
# ----------  --------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_16800                            1          42      1   1582     24.89         -   40
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_10316                          207         249      1   1582     18.92         -   49
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_27159                            1          42      1   1582     25.68         -   40
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_17843                          240         282      1   1582     18.92         -   49
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_15255                          254         273      1   1582      9.70         -   65
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_28077                            1          22      1   1582      7.93         -   36
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_4115                           191         205      1   1582     -0.01         -   40
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_1194.1                         172         154      1   1582     -0.59         -   32
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_20036                          127         144      1   1582      5.82         -   61
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_20036                           56           5      1   1582      0.06         -   42
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_16881                           73          90      1   1582      1.10         -   17
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_14951                          256         298      1   1582      5.06         -   47
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_14951                           57           6      1   1582      0.06         -   40
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_27387                           69         113      1   1582     -0.25         -   51
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_27143                          119         152      1   1582      9.87         -   38
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_7255                            20          42      1   1582      3.02         -   26
  bacteria    Rhizopus_hangchao_NRRL_5545_NODE_5                                      36         303      1   1582     39.39         -   40
  bacteria    Rhizopus_hangchao_NRRL_5545_NODE_5                                     216         199      1   1582     -0.65         -   22
  bacteria    Rhizopus_stolonifer_SM_87_NODE_84                                        2        1480      1   1582   2129.11         -   56
  bacteria    Rhizopus_stolonifer_SM_87_NODE_412                                       1        1527      1   1582   2058.97         -   55
  bacteria    Rhizopus_stolonifer_SM_87_NODE_189                                       1        1314      1   1582   1943.52         -   55
  bacteria    Rhizopus_stolonifer_SM_87_NODE_212                                       1        1310      1   1582   1865.86         -   54
  bacteria    Rhizopus_stolonifer_SM_87_NODE_2658                                      1         769      1   1582   1081.96         -   59
  bacteria    Rhizopus_stolonifer_SM_87_NODE_40473                                     1         241      1   1582    345.60         -   56
  bacteria    Rhizopus_stolonifer_SM_87_NODE_40320                                     1         223      1   1582    300.81         -   55
  bacteria    Rhizopus_stolonifer_SM_87_NODE_78                                       77         463      1   1582     47.45         -   35
  bacteria    Rhizopus_stolonifer_SM_87_NODE_78                                      520         500      1   1582     -0.11         -   24
  bacteria    Rhizopus_stolonifer_SM_87_NODE_1451                                    320         706      1   1582     75.07         -   38
  bacteria    Rhizopus_stolonifer_SM_87_NODE_1451                                    170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM_87_NODE_7455                                      1         301      1   1582    317.55         -   56
  bacteria    Rhizopus_stolonifer_SM_87_NODE_5178                                     79         181      1   1582     26.70         -   46
  bacteria    Rhizopus_stolonifer_SM_87_NODE_26408                                     1         223      1   1582    218.85         -   57
  bacteria    Rhizopus_stolonifer_SM_87_NODE_680                                       1         127      1   1582    115.56         -   53
  bacteria    Rhizopus_stolonifer_SM_87_NODE_1080                                      1          75      1   1582    107.83         -   55
  bacteria    Rhizopus_stolonifer_SM_87_NODE_128                                       1          75      1   1582    107.83         -   55
  bacteria    Rhizopus_stolonifer_SM_87_NODE_4250                                      1          68      1   1582     81.04         -   50
  bacteria    Rhizopus_stolonifer_SM10_NODE_2                                        493        1251      1   1582     60.64         -   37
  bacteria    Rhizopus_stolonifer_SM10_NODE_2                                       1308        1288      1   1582     -0.11         -   24
  bacteria    Rhizopus_stolonifer_SM10_NODE_50                                         1         156      1   1582    161.25         -   56
  bacteria    Rhizopus_stolonifer_SM_76_NODE_19                                        1        1541      1   1582   2180.08         -   55
  bacteria    Rhizopus_stolonifer_SM_76_NODE_30                                      492         539      1   1582     24.77         -   44
  bacteria    Mortierella_elongata_GBA24_NODE_1                                      143        1016      1   1582    160.63         -   26
  bacteria    Mortierella_elongata_GBA24_NODE_1                                      722         707      1   1582      1.18         -   19
  bacteria    Rhizopus_cohnii_NRRL_1517_NODE_6662                                      3         214      1   1582     29.94         -   40
  bacteria    Mucor_hiemalis_NRRL_A-28298_NODE_1463                                   66         112      1   1582      2.12         -   49
  bacteria    Rhizopus_liquefaciens_NRRL_1514_NODE_3                                   1        1527      1   1582   2048.71         -   56
  bacteria    Rhizopus_liquefaciens_NRRL_1514_NODE_3                                 441         420      1   1582     -0.95         -   41
  bacteria    Rhizopus_stolonifer_SM_40_NODE_119                                       1        1541      1   1582   2180.08         -   55
  bacteria    Rhizopus_stolonifer_SM_40_NODE_76                                        2        1480      1   1582   2129.11         -   56
  bacteria    Rhizopus_stolonifer_SM_40_NODE_425                                       1        1507      1   1582   2145.75         -   59
  bacteria    Rhizopus_stolonifer_SM_40_NODE_90                                        1        1538      1   1582   2114.23         -   54
  bacteria    Rhizopus_stolonifer_SM_40_NODE_807                                       1        1438      1   1582   1956.31         -   55
  bacteria    Rhizopus_stolonifer_SM_40_NODE_20018                                     1         333      1   1582    378.64         -   59
  bacteria    Rhizopus_stolonifer_SM_40_NODE_16414                                     9         386      1   1582     78.20         -   37
  bacteria    Rhizopus_stolonifer_SM_40_NODE_180                                     466         692      1   1582     68.25         -   40
